,file,nProperty,variable,variable_construct
3446,DS01_C.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3447,DS01_C.csv,noHSP,% Population without High School Degree,Educational Attainment
3448,DS01_C.csv,age0_4,"Population, Age 0-4",Age
3449,DS01_C.csv,age5_14,"Population, Age 5-14",Age
3450,DS01_C.csv,age15_19,"Population, Age 15-19",Age
3451,DS01_C.csv,age20_24,"Population, Age 20-24",Age
3452,DS01_C.csv,age15_44,"Population, Age 15-44",Age
3453,DS01_C.csv,age45_49,"Population, Age 45-49",Age
3454,DS01_C.csv,age50_54,"Population, Age 50-54",Age
3455,DS01_C.csv,age55_59,"Population, Age 55-59",Age
3456,DS01_C.csv,age60_64,"Population, Age 60-64",Age
3457,DS01_C.csv,ageOv65,"Population, Age 65+",Age
3458,DS01_C.csv,ageOv18,,Age
3459,DS01_C.csv,age18_64,"Population, Age 18-65",Age
3460,DS01_C.csv,a15_24P,"% Population, Age 15-24",Age
3461,DS01_C.csv,und45P,"% Population, Age under 45",Age
3462,DS01_C.csv,ovr65P,"% Population, Age 65+",Age
3463,DS01_C.csv,disbP,% Population with Disability,Population with a Disability
3464,DS01_S.csv,STATEFP,,
3465,DS01_S.csv,year,,
3466,DS01_S.csv,totPopE,,
3467,DS01_S.csv,whiteP,% White Population,Race & Ethnicity
3468,DS01_S.csv,blackP,% Black/African American Population,Race & Ethnicity
3469,DS01_S.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3470,DS01_S.csv,asianP,% Asian Population,Race & Ethnicity
3471,DS01_S.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3472,DS01_S.csv,otherP,% Other (race) Population,Race & Ethnicity
3473,DS01_S.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3474,DS01_S.csv,noHSP,% Population without High School Degree,Educational Attainment
3475,DS01_S.csv,age0_4,"Population, Age 0-4",Age
3476,DS01_S.csv,age5_14,"Population, Age 5-14",Age
3477,DS01_S.csv,age15_19,"Population, Age 15-19",Age
3478,DS01_S.csv,age20_24,"Population, Age 20-24",Age
3479,DS01_S.csv,age15_44,"Population, Age 15-44",Age
3480,DS01_S.csv,age45_49,"Population, Age 45-49",Age
3481,DS01_S.csv,age50_54,"Population, Age 50-54",Age
3482,DS01_S.csv,age55_59,"Population, Age 55-59",Age
3483,DS01_S.csv,age60_64,"Population, Age 60-64",Age
3484,DS01_S.csv,ageOv65,"Population, Age 65+",Age
3485,DS01_S.csv,ageOv18,,Age
3486,DS01_S.csv,age18_64,"Population, Age 18-65",Age
3487,DS01_S.csv,a15_24P,"% Population, Age 15-24",Age
3488,DS01_S.csv,und45P,"% Population, Age under 45",Age
3489,DS01_S.csv,ovr65P,"% Population, Age 65+",Age
3490,DS01_S.csv,disbP,% Population with Disability,Population with a Disability
3491,DS01_T.csv,GEOID,,
3492,DS01_T.csv,year,,
3493,DS01_T.csv,totPopE,,
3494,DS01_T.csv,whiteP,% White Population,Race & Ethnicity
3495,DS01_T.csv,blackP,% Black/African American Population,Race & Ethnicity
3496,DS01_T.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3497,DS01_T.csv,asianP,% Asian Population,Race & Ethnicity
3498,DS01_T.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3499,DS01_T.csv,otherP,% Other (race) Population,Race & Ethnicity
3500,DS01_T.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3501,DS01_T.csv,noHSP,% Population without High School Degree,Educational Attainment
3502,DS01_T.csv,age0_4,"Population, Age 0-4",Age
3503,DS01_T.csv,age5_14,"Population, Age 5-14",Age
3504,DS01_T.csv,age15_19,"Population, Age 15-19",Age
3505,DS01_T.csv,age20_24,"Population, Age 20-24",Age
3506,DS01_T.csv,age15_44,"Population, Age 15-44",Age
3507,DS01_T.csv,age45_49,"Population, Age 45-49",Age
3508,DS01_T.csv,age50_54,"Population, Age 50-54",Age
3509,DS01_T.csv,age55_59,"Population, Age 55-59",Age
3510,DS01_T.csv,age60_64,"Population, Age 60-64",Age
3511,DS01_T.csv,ageOv65,"Population, Age 65+",Age
3512,DS01_T.csv,ageOv18,,Age
3513,DS01_T.csv,age18_64,"Population, Age 18-65",Age
3514,DS01_T.csv,a15_24P,"% Population, Age 15-24",Age
3515,DS01_T.csv,und45P,"% Population, Age under 45",Age
3516,DS01_T.csv,ovr65P,"% Population, Age 65+",Age
3517,DS01_T.csv,disbP,% Population with Disability,Population with a Disability
3518,DS01_Z.csv,ZCTA,,
3519,DS01_Z.csv,year,,
3520,DS01_Z.csv,totPopE,,
3521,DS01_Z.csv,whiteP,% White Population,Race & Ethnicity
3522,DS01_Z.csv,blackP,% Black/African American Population,Race & Ethnicity
3523,DS01_Z.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3524,DS01_Z.csv,asianP,% Asian Population,Race & Ethnicity
3525,DS01_Z.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3526,DS01_Z.csv,otherP,% Other (race) Population,Race & Ethnicity
3527,DS01_Z.csv,hispP,% Hispanic/Latinx Population,Race & Ethnicity
3528,DS01_Z.csv,noHSP,% Population without High School Degree,Educational Attainment
3529,DS01_Z.csv,age0_4,"Population, Age 0-4",Age
3530,DS01_Z.csv,age5_14,"Population, Age 5-14",Age
3531,DS01_Z.csv,age15_19,"Population, Age 15-19",Age
3532,DS01_Z.csv,age20_24,"Population, Age 20-24",Age
3533,DS01_Z.csv,age15_44,"Population, Age 15-44",Age
3534,DS01_Z.csv,age45_49,"Population, Age 45-49",Age
3535,DS01_Z.csv,age50_54,"Population, Age 50-54",Age
3536,DS01_Z.csv,age55_59,"Population, Age 55-59",Age
3537,DS01_Z.csv,age60_64,"Population, Age 60-64",Age
3538,DS01_Z.csv,ageOv65,"Population, Age 65+",Age
3539,DS01_Z.csv,ageOv18,,Age
3540,DS01_Z.csv,age18_64,"Population, Age 18-65",Age
3541,DS01_Z.csv,a15_24P,"% Population, Age 15-24",Age
3542,DS01_Z.csv,und45P,"% Population, Age under 45",Age
3543,DS01_Z.csv,ovr65P,"% Population, Age 65+",Age
3544,DS01_Z.csv,disbP,% Population with Disability,Population with a Disability
3545,DS02_T.csv,GEOID,,Social Determinants of Health (SDOH)
3546,DS02_T.csv,SDOH,,Social Determinants of Health (SDOH)
3547,DS03_C.csv,COUNTYFP,,Social Vulnerability Index (SVI)
3548,DS03_C.csv,SVIth1,,Social Vulnerability Index (SVI)
3549,DS03_C.csv,SVIth2,,Social Vulnerability Index (SVI)
3550,DS03_C.csv,SVIth3,,Social Vulnerability Index (SVI)
3551,DS03_C.csv,SVIth4,,Social Vulnerability Index (SVI)
3552,DS03_C.csv,SVIS,Social Vulnerability Index (SVI),Social Vulnerability Index (SVI)
3553,DS03_T.csv,GEOID,,Social Vulnerability Index (SVI)
3554,DS03_T.csv,SVIth1,,Social Vulnerability Index (SVI)
3555,DS03_T.csv,SVIth2,,Social Vulnerability Index (SVI)
3556,DS03_T.csv,SVIth3,,Social Vulnerability Index (SVI)
3557,DS03_T.csv,SVIth4,,Social Vulnerability Index (SVI)
3558,DS03_T.csv,SVIS,Social Vulnerability Index (SVI),Social Vulnerability Index (SVI)
3559,DS03_Z.csv,ZIP,,Social Vulnerability Index (SVI)
3560,DS03_Z.csv,ZCTA,,Social Vulnerability Index (SVI)
3561,DS03_Z.csv,SVIS,,Social Vulnerability Index (SVI)
3562,DS03_Z.csv,SVI_THEME1,,Social Vulnerability Index (SVI)
3563,DS03_Z.csv,SVI_THEME2,,Social Vulnerability Index (SVI)
3564,DS03_Z.csv,SVI_THEME3,,Social Vulnerability Index (SVI)
3565,DS03_Z.csv,SVI_THEME4,,Social Vulnerability Index (SVI)
3566,DS04_C.csv,YEAR,,Veteran Population
3567,DS04_C.csv,COUNTYFP,,Veteran Population
3568,DS04_C.csv,TotalPop,,Veteran Population
3569,DS04_C.csv,TotalVetPop,Total Veteran Population,Veteran Population
3570,DS04_C.csv,MalePop,,Veteran Population
3571,DS04_C.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3572,DS04_C.csv,Male18To34,,Veteran Population
3573,DS04_C.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3574,DS04_C.csv,Male35To54,,Veteran Population
3575,DS04_C.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3576,DS04_C.csv,Male55To64,,Veteran Population
3577,DS04_C.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3578,DS04_C.csv,Male65To74,,Veteran Population
3579,DS04_C.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3580,DS04_C.csv,Male75Plus,,Veteran Population
3581,DS04_C.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3582,DS04_C.csv,FemalePop,,Veteran Population
3583,DS04_C.csv,FemaleVetPop,,Veteran Population
3584,DS04_C.csv,Female18To34,,Veteran Population
3585,DS04_C.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3586,DS04_C.csv,Female35To54,,Veteran Population
3587,DS04_C.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3588,DS04_C.csv,Female55To64,,Veteran Population
3589,DS04_C.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3590,DS04_C.csv,Female65To74,,Veteran Population
3591,DS04_C.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3592,DS04_C.csv,Female75Plus,,Veteran Population
3593,DS04_C.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3594,DS04_C.csv,VetPercent,% Veteran Population,Veteran Population
3595,DS04_S.csv,YEAR,,Veteran Population
3596,DS04_S.csv,STATEFP,,Veteran Population
3597,DS04_S.csv,TotalPop,,Veteran Population
3598,DS04_S.csv,TotalVetPop,Total Veteran Population,Veteran Population
3599,DS04_S.csv,MalePop,,Veteran Population
3600,DS04_S.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3601,DS04_S.csv,Male18To34,,Veteran Population
3602,DS04_S.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3603,DS04_S.csv,Male35To54,,Veteran Population
3604,DS04_S.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3605,DS04_S.csv,Male55To64,,Veteran Population
3606,DS04_S.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3607,DS04_S.csv,Male65To74,,Veteran Population
3608,DS04_S.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3609,DS04_S.csv,Male75Plus,,Veteran Population
3610,DS04_S.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3611,DS04_S.csv,FemalePop,,Veteran Population
3612,DS04_S.csv,FemaleVetPop,,Veteran Population
3613,DS04_S.csv,Female18To34,,Veteran Population
3614,DS04_S.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3615,DS04_S.csv,Female35To54,,Veteran Population
3616,DS04_S.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3617,DS04_S.csv,Female55To64,,Veteran Population
3618,DS04_S.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3619,DS04_S.csv,Female65To74,,Veteran Population
3620,DS04_S.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3621,DS04_S.csv,Female75Plus,,Veteran Population
3622,DS04_S.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3623,DS04_S.csv,VetPercent,% Veteran Population,Veteran Population
3624,DS04_T.csv,GEOID,,Veteran Population
3625,DS04_T.csv,YEAR,,Veteran Population
3626,DS04_T.csv,TRACTCE,,Veteran Population
3627,DS04_T.csv,TotalPop,,Veteran Population
3628,DS04_T.csv,TotalVetPop,Total Veteran Population,Veteran Population
3629,DS04_T.csv,MalePop,,Veteran Population
3630,DS04_T.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3631,DS04_T.csv,Male18To34,,Veteran Population
3632,DS04_T.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3633,DS04_T.csv,Male35To54,,Veteran Population
3634,DS04_T.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3635,DS04_T.csv,Male55To64,,Veteran Population
3636,DS04_T.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3637,DS04_T.csv,Male65To74,,Veteran Population
3638,DS04_T.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3639,DS04_T.csv,Male75Plus,,Veteran Population
3640,DS04_T.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3641,DS04_T.csv,FemalePop,,Veteran Population
3642,DS04_T.csv,FemaleVetPop,,Veteran Population
3643,DS04_T.csv,Female18To34,,Veteran Population
3644,DS04_T.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3645,DS04_T.csv,Female35To54,,Veteran Population
3646,DS04_T.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3647,DS04_T.csv,Female55To64,,Veteran Population
3648,DS04_T.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3649,DS04_T.csv,Female65To74,,Veteran Population
3650,DS04_T.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3651,DS04_T.csv,Female75Plus,,Veteran Population
3652,DS04_T.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3653,DS04_T.csv,PctVet,,Veteran Population
3654,DS04_Z.csv,YEAR,,Veteran Population
3655,DS04_Z.csv,ZCTA,,Veteran Population
3656,DS04_Z.csv,TotalPop,,Veteran Population
3657,DS04_Z.csv,TotalVetPop,Total Veteran Population,Veteran Population
3658,DS04_Z.csv,MalePop,,Veteran Population
3659,DS04_Z.csv,MaleVetPop,Total Male Veteran Population,Veteran Population
3660,DS04_Z.csv,Male18To34,,Veteran Population
3661,DS04_Z.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3662,DS04_Z.csv,Male35To54,,Veteran Population
3663,DS04_Z.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3664,DS04_Z.csv,Male55To64,,Veteran Population
3665,DS04_Z.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3666,DS04_Z.csv,Male65To74,,Veteran Population
3667,DS04_Z.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3668,DS04_Z.csv,Male75Plus,,Veteran Population
3669,DS04_Z.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3670,DS04_Z.csv,FemalePop,,Veteran Population
3671,DS04_Z.csv,FemaleVetPop,,Veteran Population
3672,DS04_Z.csv,Female18To34,,Veteran Population
3673,DS04_Z.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3674,DS04_Z.csv,Female35To54,,Veteran Population
3675,DS04_Z.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3676,DS04_Z.csv,Female55To64,,Veteran Population
3677,DS04_Z.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3678,DS04_Z.csv,Female65To74,,Veteran Population
3679,DS04_Z.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3680,DS04_Z.csv,Female75Plus,,Veteran Population
3681,DS04_Z.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3682,DS04_Z.csv,VetPercent,% Veteran Population,Veteran Population
3683,DS05_C.csv,COUNTYFP,,Group Quarter
3684,DS05_C.csv,YEAR,,Group Quarter
3685,DS05_C.csv,TotalPop,,Group Quarter
3686,DS05_C.csv,NonrelatedHousehold,,Group Quarter
3687,DS05_C.csv,NonrelatedGroupDwelling,,Group Quarter
3688,DS05_C.csv,GroupQuarters,,Group Quarter
3689,DS05_C.csv,GroupQuarterPercent,,Group Quarter
3690,DS05_C.csv,NonrelatedHousePercent,,Group Quarter
3691,DS05_S.csv,STATEFP,,Group Quarter
3692,DS05_S.csv,YEAR,,Group Quarter
3693,DS05_S.csv,TotalPop,,Group Quarter
3694,DS05_S.csv,NonrelatedHousehold,,Group Quarter
3695,DS05_S.csv,NonrelatedGroupDwelling,,Group Quarter
3696,DS05_S.csv,GroupQuarters,,Group Quarter
3697,DS05_S.csv,GroupQuarterPercent,,Group Quarter
3698,DS05_S.csv,NonrelatedHousePercent,,Group Quarter
3699,DS05_T.csv,GEOID,,Group Quarter
3700,DS05_T.csv,YEAR,,Group Quarter
3701,DS05_T.csv,TRACTCE,,Group Quarter
3702,DS05_T.csv,TotalPop,,Group Quarter
3703,DS05_T.csv,NonrelatedHousehold,,Group Quarter
3704,DS05_T.csv,NonrelatedGroupDwelling,,Group Quarter
3705,DS05_T.csv,GroupQuarters,,Group Quarter
3706,DS05_T.csv,GroupQuarterPercent,,Group Quarter
3707,DS05_T.csv,NonrelatedHousePercent,,Group Quarter
3708,DS05_Z.csv,ZCTA,,Group Quarter
3709,DS05_Z.csv,YEAR,,Group Quarter
3710,DS05_Z.csv,TotalPop,,Group Quarter
3711,DS05_Z.csv,NonrelatedHousehold,,Group Quarter
3712,DS05_Z.csv,NonrelatedGroupDwelling,,Group Quarter
3713,DS05_Z.csv,GroupQuarters,,Group Quarter
3714,DS05_Z.csv,GroupQuarterPercent,,Group Quarter
3715,DS05_Z.csv,NonrelatedHousePercent,,Group Quarter
3716,DS06_C.csv,COUNTYFP,,Homeless Population
3717,DS06_C.csv,BED_COUNT,,Homeless Population
3718,DS06_C.csv,POINT_IN_TIME,,Homeless Population
3719,DS06_C.csv,YEARLY_BED_COUNT,,Homeless Population
3720,DS06_S.csv,STATEFP,,Homeless Population
3721,DS06_S.csv,BED_COUNT,,Homeless Population
3722,DS06_S.csv,POINT_IN_TIME,,Homeless Population
3723,DS06_S.csv,YEARLY_BED_COUNT,,Homeless Population
3724,DS06_T.csv,GEOID,,Homeless Population
3725,DS06_T.csv,BED_COUNT,,Homeless Population
3726,DS06_T.csv,POINT_IN_TIME,,Homeless Population
3727,DS06_T.csv,YEARLY_BED_COUNT,,Homeless Population
3728,DS06_Z.csv,ZCTA,,Homeless Population
3729,DS06_Z.csv,BED_COUNT,,Homeless Population
3730,DS06_Z.csv,POINT_IN_TIME,,Homeless Population
3731,DS06_Z.csv,YEARLY_BED_COUNT,,Homeless Population
3732,EC01_C.csv,COUNTYFP,,Employment Trends
3733,EC01_C.csv,year,,Employment Trends
3734,EC01_C.csv,totWrkE,,Employment Trends
3735,EC01_C.csv,eduP,,Employment Trends
3736,EC01_C.csv,hghRskP,,Employment Trends
3737,EC01_C.csv,hltCrP,,Employment Trends
3738,EC01_C.csv,retailP,,Employment Trends
3739,EC01_S.csv,STATEFP,,Employment Trends
3740,EC01_S.csv,year,,Employment Trends
3741,EC01_S.csv,totWrkE,,Employment Trends
3742,EC01_S.csv,eduP,,Employment Trends
3743,EC01_S.csv,hghRskP,,Employment Trends
3744,EC01_S.csv,hltCrP,,Employment Trends
3745,EC01_S.csv,retailP,,Employment Trends
3746,EC01_T.csv,GEOID,,Employment Trends
3747,EC01_T.csv,year,,Employment Trends
3748,EC01_T.csv,totWrkE,,Employment Trends
3749,EC01_T.csv,eduP,,Employment Trends
3750,EC01_T.csv,hghRskP,,Employment Trends
3751,EC01_T.csv,hltCrP,,Employment Trends
3752,EC01_T.csv,retailP,,Employment Trends
3753,EC01_Z.csv,ZCTA,,Employment Trends
3754,EC01_Z.csv,year,,Employment Trends
3755,EC01_Z.csv,totWrkE,,Employment Trends
3756,EC01_Z.csv,eduP,,Employment Trends
3757,EC01_Z.csv,hghRskP,,Employment Trends
3758,EC01_Z.csv,hltCrP,,Employment Trends
3759,EC01_Z.csv,retailP,,Employment Trends
3760,EC02_C.csv,COUNTYFP,,Essential Worker Jobs
3761,EC02_C.csv,year,,Essential Worker Jobs
3762,EC02_C.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3763,EC02_C.csv,wrkPopE,,Essential Worker Jobs
3764,EC02_C.csv,essnWrkP,Essential Workers %,Essential Worker Jobs
3765,EC02_S.csv,STATEFP,,Essential Worker Jobs
3766,EC02_S.csv,year,,Essential Worker Jobs
3767,EC02_S.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3768,EC02_S.csv,wrkPopE,,Essential Worker Jobs
